"OBS","LAND_NOM","MKVAL_NOM","STRUC_NOM","LAND_PI","MKVAL_PI","STRUC_PI","CONS_PI"
"2011Q2",4960.902549600593,20154.03447748486,15193.13192788427,0.9877535665024849,1.27856732701694,1.396826264641964,1.213831045906295
"2011Q3",5024.158312183286,20223.67408200543,15199.51576982215,0.9995824830067702,1.284165948894631,1.399477878162459,1.219947941315665
"2011Q4",5052.529883396739,20251.00988339674,15198.48,1.00443671724634,1.286893482629917,1.401186392028758,1.224822527212494
"2012Q1",5212.877331644024,20410.41967779199,15197.54234614797,1.035434229950749,1.294286534596612,1.397537006410344,1.231672976810223
"2012Q2",5512.093591563596,20816.81676005464,15304.72316849104,1.093917046157464,1.31725523973586,1.403769664994601,1.237446758163748
"2012Q3",5654.46743714382,21107.94341942368,15453.47598227986,1.121111779193373,1.332687338501292,1.41356970053169,1.241268338854709
"2012Q4",5912.665087730036,21495.27708773004,15582.612,1.171133806357456,1.353861613551536,1.421169170208986,1.246604353999054
"2013Q1",6122.913214671273,21959.49921460803,15836.58599993675,1.211571953719121,1.382644272179156,1.444227273348551,1.251999526739233
"2013Q2",6429.424066644162,22435.6869770693,16006.26291042514,1.270948644551693,1.412144702842378,1.459590230034307,1.25579744439186
"2013Q3",6727.213823588547,22855.26921322889,16128.05538964034,1.328505105305639,1.438056273327591,1.470579391222339,1.260151443445339
"2013Q4",6680.06821112792,23132.62022560923,16452.55201448131,1.317848243538663,1.454995693367787,1.500047838388257,1.265428300993848
"2014Q1",6666.745495397809,23436.69329806946,16769.94780267165,1.313813434743572,1.473585989089865,1.528860216229515,1.269924278277331
"2014Q2",6898.635006286997,23686.35794608589,16787.72293979889,1.35806192287414,1.488730979041056,1.530350040320927,1.276147657359205
"2014Q3",6846.550723536268,23975.23974349185,17128.68901995558,1.346316043613879,1.506316393913293,1.561294643467327,1.280548982489352
"2014Q4",6996.737519631774,24323.18008094421,17326.44256131244,1.374244442053404,1.527562446167097,1.579172532564275,1.28369616658779
"2015Q1",7417.331572097355,24692.07942470906,17274.74785261171,1.455216870593494,1.550100488084984,1.574306685073056,1.286772361571226
"2015Q2",7864.674093854766,25056.74417445047,17192.0700805957,1.541321553055612,1.572351421188631,1.566611538619247,1.292759110269759
"2015Q3",8159.058204913916,25401.47442446989,17242.41621955597,1.597283778407394,1.593310364628194,1.571026338449763,1.297160435399906
"2015Q4",8479.916447063701,25789.22431179152,17309.30786472782,1.658299707221011,1.616925064599484,1.576930962371691,1.301372456223379
"2016Q1",8745.674054397656,26137.67570448676,17392.00165008911,1.708393310185791,1.638027562446167,1.584257069830379,1.308282063416943
