"OBS","LAND_NOM","MKVAL_NOM","STRUC_NOM","LAND_PI","MKVAL_PI","STRUC_PI","CONS_PI"
"2010Q2",7230.558131772288,22112.7050630773,14882.14693130501,1.452941351178516,1.409565147496182,1.363216379864139,1.197077614765736
"2010Q3",6863.895227219748,21777.08522176446,14913.18999454472,1.37847710509494,1.388226026846716,1.366496726487432,1.200011831519167
"2010Q4",6490.510495353987,21518.33849535399,15027.828,1.302802545943913,1.371822200787718,1.377444883342673,1.202437292948415
"2011Q1",6173.090598504894,21267.97665996762,15094.88606146273,1.238310990244549,1.357119202636444,1.385755094788349,1.206507335541884
"2011Q2",5932.666396632638,21125.79832451691,15193.13192788427,1.18936637498508,1.3492452375211,1.396826264641964,1.213831045906295
"2011Q3",5801.148373626629,21000.66414344878,15199.51576982215,1.162228907545899,1.342441925890202,1.399477878162459,1.219947941315665
"2011Q4",5494.088257899974,20692.56825789997,15198.48,1.099915105372437,1.323745679607749,1.401186392028758,1.224822527212494
"2012Q1",5524.62659831531,20722.16894446328,15197.54234614797,1.105143313964778,1.322884012539185,1.397537006410344,1.231672976810223
"2012Q2",5906.34687664203,21211.07004513307,15304.72316849104,1.180545154505449,1.351274013342979,1.403769664994601,1.237446758163748
"2012Q3",6125.32207143198,21578.79805371184,15453.47598227986,1.223245313635881,1.37169037858693,1.41356970053169,1.241268338854709
"2012Q4",6415.407058277962,21998.01905827796,15582.612,1.279996854795314,1.395035768828872,1.421169170208986,1.246604353999054
"2013Q1",6747.406369502896,22583.99236943965,15836.58599993675,1.345022144059877,1.43173699863355,1.444227273348551,1.251999526739233
"2013Q2",7251.077956865112,23257.34086729025,16006.26291042514,1.444140005712233,1.473939393939394,1.459590230034307,1.25579744439186
"2013Q3",7740.29965968282,23868.35504932316,16128.05538964034,1.540254897027451,1.512161401816574,1.470579391222339,1.260151443445339
"2013Q4",7957.915895208582,24410.46790968989,16452.55201448131,1.582201974946707,1.545991479784583,1.500047838388257,1.265428300993848
"2014Q1",8058.91602521759,24828.86382788924,16769.94780267165,1.600865459273972,1.571950807812877,1.528860216229515,1.269924278277331
"2014Q2",8149.721151638492,24937.44409143738,16787.72293979889,1.617441970374645,1.578268627923801,1.530350040320927,1.276147657359205
"2014Q3",8015.259519736894,25143.94853969248,17128.68901995558,1.589251145199633,1.590762800417973,1.561294643467327,1.280548982489352
"2014Q4",8241.109604825375,25567.55216613782,17326.44256131244,1.632414376812879,1.616943975564665,1.579172532564275,1.28369616658779
"2015Q1",8647.370713146658,25922.11856575837,17274.74785261171,1.711236051911681,1.638733220802186,1.574306685073056,1.286772361571226
"2015Q2",8874.843172650126,26066.91325324582,17192.0700805957,1.754576317921344,1.647240575516438,1.566611538619247,1.292759110269759
"2015Q3",9098.93394124023,26341.3501607962,17242.41621955597,1.797133077681393,1.663904830801383,1.571026338449763,1.297160435399906
"2015Q4",9617.256724223971,26926.56458895179,17309.30786472782,1.897693263676226,1.700159151193634,1.576930962371691,1.301372456223379
"2016Q1",9940.363107181514,27332.36475727062,17392.00165008911,1.959555284549116,1.725031749859336,1.584257069830379,1.308282063416943
